2719
3262	323
3272	324
3278	325
3290	326
3297	327
3302	328
3312	329
3324	330
3327	331
3339	332
3344	333
3347	334
3358	335
3363	336
3376	337
3382	338
3383	339
3386	340
3397	341
3403	342
3418	343
3431	344
3433	345
3450	346
3451	347
3453	348
3461	349
3463	350
3470	351
3480	352
3484	353
3486	354
3488	355
3503	356
3506	357
3513	358
3519	359
3532	360
3545	361
3547	362
3553	363
3567	364
3583	365
3593	366
3602	367
3605	368
3613	369
3622	370
3629	371
3638	372
3642	373
3652	374
3655	375
3667	376
3669	377
3678	378
3679	379
3694	380
3696	381
3702	382
3708	383
3716	384
3730	385
3736	386
3753	387
3766	388
3767	389
3781	390
3790	391
3795	392
3800	393
3808	394
3827	395
3828	396
3843	397
3856	398
3867	399
3868	400
3871	401
3882	402
3888	403
3897	404
3901	405
3915	406
3920	407
3934	408
3949	409
3951	410
3964	411
3973	412
3979	413
3993	414
3997	415
4009	416
4019	417
4030	418
4041	419
4054	420
4055	421
4062	422
4068	423
4073	424
4079	425
4092	426
4105	427
4110	428
4111	429
4130	430
4135	431
4138	432
4147	433
4155	434
4158	435
4162	436
4177	437
4186	438
4195	439
4212	440
4220	441
4226	442
4234	443
4236	444
4239	445
4254	446
4258	447
4265	448
4271	449
4273	450
4283	451
4296	452
4311	453
4315	454
4323	455
4333	456
4340	457
4341	458
4354	459
4357	460
4364	461
4367	462
4381	463
4386	464
4387	465
4397	466
4398	467
4414	468
4422	469
4426	470
4439	471
4458	472
4460	473
4464	474
4466	475
4480	476
4483	477
4484	478
4494	479
4496	480
4497	481
4508	482
4515	483
4517	484
4520	485
4534	486
4538	487
4550	488
4561	489
4565	490
4569	491
4581	492
4597	493
4600	494
4614	495
4631	496
4644	497
4652	498
4656	499
4664	500
4667	501
4677	502
4688	503
4689	504
4698	505
4713	506
4728	507
4729	508
4735	509
4743	510
4752	511
4758	512
4759	513
4763	514
4773	515
4776	516
4795	517
4801	518
4803	519
4815	520
4825	521
4831	522
4833	523
4843	524
4851	525
4864	526
4870	527
4873	528
4875	529
4888	530
4898	531
4909	532
4921	533
4925	534
4926	535
4932	536
4941	537
4953	538
4955	539
4961	540
4962	541
4970	542
4978	543
4990	544
5001	545
5013	546
5016	547
5024	548
5034	549
5042	550
5051	551
5054	552
5065	553
5075	554
5078	555
5080	556
5092	557
5106	558
5107	559
5109	560
5110	561
5122	562
5135	563
5147	564
5160	565
5168	566
5172	567
5184	568
5186	569
5192	570
5209	571
5211	572
5217	573
5231	574
5233	575
5242	576
5248	577
5261	578
5273	579
5285	580
5299	581
5303	582
5304	583
5322	584
5333	585
5344	586
5356	587
5372	588
5381	589
5384	590
5388	591
5403	592
5415	593
5433	594
5435	595
5441	596
5455	597
5462	598
5471	599
5478	600
5483	601
5498	602
5504	603
5517	604
5526	605
5534	606
5547	607
5553	608
5565	609
5570	610
5572	611
5586	612
5601	613
5605	614
5617	615
5622	616
5638	617
5655	618
5668	619
5674	620
5679	621
5683	622
5685	623
5688	624
5697	625
5702	626
5706	627
5720	628
5725	629
5726	630
5740	631
5746	632
5747	633
5750	634
5754	635
5775	636
5782	637
5794	638
5802	639
5809	640
5816	641
5818	642
5822	643
5827	644
5836	645
5851	646
5856	647
5866	648
5880	649
5887	650
5897	651
5900	652
5913	653
5914	654
5922	655
5932	656
5938	657
5955	658
5962	659
5963	660
5967	661
5995	662
6007	663
6018	664
6031	665
6038	666
6051	667
6057	668
6059	669
6060	670
6067	671
6079	672
6084	673
6087	674
6104	675
6107	676
6113	677
6116	678
6124	679
6130	680
6138	681
6149	682
6157	683
6176	684
6185	685
6197	686
6204	687
6215	688
6216	689
6243	690
6250	691
6261	692
6276	693
6283	694
6307	695
6339	696
6344	697
6356	698
6358	699
6377	700
6403	701
6413	702
6415	703
6419	704
6424	705
6430	706
6439	707
6451	708
6459	709
6467	710
6469	711
6489	712
6507	713
6516	714
6531	715
6537	716
6546	717
6568	718
6579	719
6596	720
6608	721
6623	722
6626	723
6639	724
6645	725
6647	726
6654	727
6660	728
6662	729
6663	730
6669	731
6675	732
6683	733
6687	734
6695	735
6702	736
6718	737
6724	738
6725	739
6729	740
6744	741
6754	742
6763	743
6777	744
6782	745
6795	746
6796	747
6801	748
6814	749
6819	750
6828	751
6844	752
6851	753
6855	754
6864	755
6875	756
6879	757
6888	758
6894	759
6907	760
6919	761
6921	762
6923	763
6940	764
6946	765
6959	766
6967	767
6974	768
6984	769
6993	770
7005	771
7008	772
7013	773
7023	774
7039	775
7040	776
7049	777
7056	778
7066	779
7072	780
7074	781
7083	782
7091	783
7092	784
7094	785
7111	786
7119	787
7125	788
7126	789
7137	790
7142	791
7152	792
7158	793
7166	794
7168	795
7176	796
7182	797
7191	798
7197	799
7209	800
7218	801
7232	802
7241	803
7246	804
7257	805
7260	806
7261	807
7272	808
7276	809
7289	810
7293	811
7307	812
7308	813
7322	814
7329	815
7348	816
7358	817
7363	818
7365	819
7370	820
7377	821
7383	822
7392	823
7403	824
7414	825
7421	826
7435	827
7438	828
7446	829
7452	830
7453	831
7463	832
7484	833
7487	834
7495	835
7504	836
7513	837
7523	838
7530	839
7543	840
7553	841
7555	842
7559	843
7572	844
7580	845
7583	846
7594	847
7606	848
7611	849
7617	850
7619	851
7637	852
7646	853
7651	854
7663	855
7676	856
7681	857
7687	858
7697	859
7698	860
7708	861
7720	862
7737	863
7748	864
7753	865
7762	866
7767	867
7769	868
7771	869
7786	870
7787	871
7789	872
7791	873
7801	874
7811	875
7823	876
7836	877
7844	878
7857	879
7865	880
7871	881
7875	882
7877	883
7883	884
7896	885
7897	886
7912	887
7916	888
7928	889
7942	890
7953	891
7964	892
7966	893
7970	894
7986	895
7992	896
7994	897
7997	898
8008	899
8020	900
8026	901
8032	902
8034	903
8040	904
8050	905
8057	906
8058	907
8062	908
8069	909
8078	910
8087	911
8092	912
8111	913
8119	914
8133	915
8137	916
8143	917
8154	918
8161	919
8170	920
8181	921
8187	922
8188	923
8198	924
8205	925
8211	926
8226	927
8237	928
8244	929
8258	930
8269	931
8270	932
8284	933
8297	934
8303	935
8305	936
8313	937
8320	938
8322	939
8324	940
8337	941
8352	942
8362	943
8372	944
8376	945
8389	946
8400	947
8410	948
8411	949
8415	950
8416	951
8417	952
8431	953
8432	954
8436	955
8462	956
8463	957
8472	958
8485	959
8496	960
8498	961
8503	962
8508	963
8510	964
8522	965
8528	966
8529	967
8540	968
8556	969
8565	970
8568	971
8580	972
8582	973
8594	974
8608	975
8618	976
8631	977
8643	978
8646	979
8666	980
8679	981
8682	982
8697	983
8706	984
8720	985
8722	986
8724	987
8733	988
8740	989
8753	990
8758	991
8763	992
8774	993
8783	994
8799	995
8805	996
8816	997
8830	998
8833	999
8845	1000
8849	1001
8850	1002
8857	1003
8866	1004
8876	1005
8887	1006
8898	1007
8900	1008
8902	1009
8907	1010
8913	1011
8922	1012
8931	1013
8932	1014
8942	1015
8955	1016
8972	1017
8982	1018
8997	1019
9004	1020
9017	1021
9021	1022
9022	1023
9026	1024
9040	1025
9045	1026
9046	1027
9057	1028
9062	1029
9072	1030
9081	1031
9089	1032
9091	1033
9102	1034
9103	1035
9105	1036
9117	1037
9133	1038
9144	1039
9149	1040
9154	1041
9163	1042
9174	1043
9177	1044
9181	1045
9202	1046
9204	1047
9218	1048
9230	1049
9239	1050
9252	1051
9266	1052
9269	1053
9286	1054
9289	1055
9299	1056
9311	1057
9315	1058
9317	1059
9319	1060
9320	1061
9331	1062
9338	1063
9348	1064
9360	1065
9372	1066
9379	1067
9389	1068
9392	1069
9396	1070
9398	1071
9407	1072
9411	1073
9425	1074
9435	1075
9443	1076
9459	1077
9461	1078
9474	1079
9477	1080
9491	1081
9493	1082
9504	1083
9511	1084
9527	1085
9536	1086
9543	1087
9546	1088
9557	1089
9560	1090
9573	1091
9576	1092
9587	1093
9592	1094
9603	1095
9611	1096
9617	1097
9631	1098
9636	1099
9650	1100
9660	1101
9663	1102
9670	1103
9677	1104
9684	1105
9687	1106
9688	1107
9698	1108
9712	1109
9729	1110
9737	1111
9740	1112
9743	1113
9755	1114
9763	1115
9767	1116
9785	1117
9797	1118
9809	1119
9820	1120
9828	1121
9841	1122
9845	1123
9856	1124
9862	1125
9878	1126
9888	1127
9894	1128
9907	1129
9917	1130
9919	1131
9934	1132
9942	1133
9949	1134
9953	1135
9956	1136
9960	1137
9981	1138
9995	1139
10011	1140
10013	1141
10025	1142
10037	1143
10041	1144
10047	1145
10051	1146
10065	1147
10067	1148
10073	1149
10083	1150
10084	1151
10088	1152
10092	1153
10099	1154
10107	1155
10119	1156
10128	1157
10138	1158
10152	1159
10159	1160
10174	1161
10178	1162
10206	1163
10208	1164
10209	1165
10218	1166
26	-1
10246	1167
10259	1169
10266	1170
32	-1
10296	1171
36	1172
10300	1173
10308	1175
43	1174
10336	1176
10339	1178
10348	1179
10375	1180
10387	1181
10393	1182
10429	1183
10431	1184
10434	1185
10447	1186
10473	1187
10486	1188
25	-1
10494	1189
10521	1191
10526	1192
10535	1193
10563	1194
10577	1195
10578	1196
10586	1197
10594	1198
10601	1199
10617	1200
10627	1201
10648	1202
10649	1203
10659	1204
10668	1205
10671	1206
10676	1207
10682	1208
10690	1209
10722	1210
30	-1
10726	1211
34	1212
41	1214
10733	1213
10768	1216
10775	1217
10788	1218
10804	1219
10808	1220
10810	1221
10827	1222
10837	1223
10808	1223
10862	1224
10880	1226
10888	1227
10900	1228
10903	1229
10908	1230
10912	1231
10925	1232
10927	1233
10808	1223
10929	1234
10942	1236
10945	1237
10957	1238
10965	1239
10975	1240
10978	1241
10991	1242
10993	1243
10997	1244
11008	1245
11018	1246
11022	1247
11030	1248
11037	1249
11039	1250
11056	1251
11059	1252
11078	1253
11086	1254
11094	1255
11097	1256
11101	1257
11102	1258
11104	1259
11116	1260
11125	1261
30	-1
24	-1
24	-1
32	1265
26	-1
31	-1
27	-1
27	-1
58	1270
32	-1
35	1272
26	-1
26	-1
25	-1
27	-1
32	-1
25	-1
52	1279
59	1280
22	-1
35	-1
52	1283
39	-1
30	-1
28	-1
22	-1
30	-1
39	1289
54	1290
26	-1
52	1292
30	-1
26	-1
28	-1
33	-1
27	-1
36	-1
27	-1
24	-1
30	-1
24	-1
33	-1
26	-1
30	-1
23	-1
36	-1
27	-1
30	-1
24	-1
30	-1
33	-1
24	-1
30	-1
25	-1
21	-1
30	-1
26	-1
26	-1
25	-1
38	-1
24	-1
26	-1
28	-1
30	-1
27	-1
24	-1
25	-1
26	-1
28	-1
26	-1
24	-1
28	-1
36	1334
31	-1
25	-1
26	-1
31	-1
26	-1
30	-1
41	1340
50	1339
28	-1
28	-1
44	1345
29	-1
25	-1
26	1348
55	1349
62	1350
29	-1
31	-1
64	1353
69	1354
77	1355
109	1356
111	1357
123	1358
131	1359
153	1360
166	1361
167	1362
196	1363
208	1364
213	1365
214	1366
226	1367
230	1368
233	1369
243	1368
274	1371
282	1372
303	1373
309	1374
347	1375
351	1376
358	1377
368	1378
398	1379
402	1380
434	1381
436	1382
440	1383
442	1384
456	1385
487	1386
500	1387
529	1388
559	1389
583	1390
584	1391
594	1392
602	1393
624	1394
626	1395
631	1396
632	1397
657	1398
686	1399
713	1400
738	1401
769	1402
773	1403
785	1404
787	1405
793	1406
815	1407
825	1408
836	1409
851	1409
887	1411
918	1412
929	1413
934	1414
962	1415
979	1416
992	1416
1017	1418
1022	1419
1023	1420
1044	1421
1068	1422
1076	1423
1084	1424
1093	1424
1109	1426
1117	1427
1129	1428
1136	1429
1161	1430
1167	1431
1162	1432
1174	1433
1182	1434
1190	1435
1192	1436
1211	1435
1249	1438
1288	1439
1303	1440
1315	1441
1345	1442
1351	1443
1352	1444
1356	1445
1371	1444
1395	1447
1420	1448
1425	1449
1449	1450
1455	1451
1477	1452
1499	1453
1527	1454
1539	1455
1549	1455
1554	1457
1581	1458
1588	1459
1607	1460
1617	1461
1622	1462
1651	1463
1657	1464
1671	1465
1674	1466
1682	1467
1716	1468
1724	1469
1754	1470
1763	1471
1768	1472
1780	1473
1804	1474
1836	1475
1846	1476
1854	1477
1867	1478
1875	1479
1881	1480
1885	1481
1887	1482
1914	1483
1918	1484
1943	1485
1970	1486
1974	1487
1999	1488
2010	1489
2034	1490
2065	1491
2069	1492
2093	1493
2103	1494
2104	1495
2108	1496
2109	1497
2148	1498
2157	1499
2169	1500
2199	1501
2231	1502
2260	1503
2289	1504
2294	1505
2299	1506
2310	1507
2319	1507
2343	1509
2346	1510
2347	1511
2355	1510
2364	1513
2374	1514
2395	1515
2423	1516
2427	1517
2428	1518
2432	1519
2446	1520
2451	1521
2452	1522
2479	1523
2496	1524
2523	1525
2525	1526
2526	1527
2536	1528
2543	1529
2553	1530
2565	1531
2591	1532
2601	1533
2608	1534
2628	1535
2633	1536
2644	1537
2667	1538
2692	1539
2708	1540
2733	1541
2768	1542
2783	1543
2785	1544
2813	1545
2815	1546
2821	1547
2838	1548
31	-1
2708	1548
30	-1
43	1552
2839	1549
2840	1554
2819	1555
2821	1556
2848	1555
2823	1557
2850	1559
2752	1549
25	-1
2821	1549
2783	1549
22	-1
28	-1
25	-1
26	1567
35	1567
33	-1
41	-1
41	-1
41	-1
30	-1
24	-1
32	1575
26	-1
29	-1
36	1578
29	-1
23	-1
27	-1
42	-1
35	-1
25	-1
33	-1
30	-1
32	1587
26	-1
31	-1
36	1589
53	1589
38	1590
61	1590
31	-1
38	1595
23	-1
26	-1
26	-1
26	-1
32	-1
34	1601
27	-1
31	-1
26	-1
32	-1
31	-1
26	-1
31	-1
37	-1
26	-1
30	-1
26	-1
26	-1
31	-1
37	1615
50	1616
26	-1
26	-1
23	-1
22	-1
27	-1
26	-1
26	-1
47	1620
26	-1
26	-1
24	-1
45	1627
34	1628
25	-1
28	1619
36	1623
56	1626
34	1630
24	-1
26	-1
49	1636
26	-1
74	1629
80	1640
106	1641
48	1637
58	1643
31	-1
95	1642
31	-1
29	1647
52	1647
54	1644
26	-1
69	1649
80	1652
22	-1
25	-1
23	-1
31	-1
36	1657
47	1658
52	1659
41	1651
31	-1
70	1659
41	1661
26	-1
24	-1
34	1666
31	-1
24	-1
34	1669
31	-1
47	1671
32	-1
26	-1
26	-1
29	-1
31	1673
41	1677
31	-1
32	-1
31	-1
31	-1
37	1682
34	1679
26	-1
26	-1
26	-1
26	-1
22	-1
26	-1
32	1686
54	1691
24	-1
28	1693
31	-1
28	1694
25	-1
26	1697
31	-1
24	-1
34	1700
31	-1
50	1702
26	-1
24	-1
32	1705
31	-1
26	-1
49	1704
55	1709
32	-1
35	1711
42	1712
29	1706
31	-1
37	1715
29	-1
58	1713
22	-1
24	-1
28	1720
44	1720
31	-1
26	-1
26	-1
31	-1
32	-1
29	1727
29	-1
24	-1
31	-1
34	1730
37	1726
47	1733
31	-1
55	1735
26	-1
26	-1
26	-1
26	-1
29	1738
26	-1
42	1741
51	1736
38	1736
32	-1
51	1740
27	-1
38	1748
35	1743
31	-1
56	1749
26	-1
39	1751
27	-1
24	-1
31	-1
32	-1
35	1758
33	-1
27	-1
43	1761
32	-1
46	1762
35	1763
53	1764
42	1765
30	-1
69	1766
49	1768
30	-1
24	-1
33	1772
26	-1
46	1774
37	1773
46	1776
27	-1
36	1778
24	-1
30	-1
27	-1
27	-1
27	-1
33	-1
49	1782
28	-1
58	1787
30	-1
28	-1
30	1790
31	1791
40	1792
26	-1
28	-1
30	1795
31	1796
30	-1
28	-1
31	1799
24	-1
31	1801
33	-1
26	-1
43	1803
24	-1
26	-1
33	1806
29	1807
36	1809
38	1810
27	-1
26	-1
27	-1
28	-1
38	-1
22	-1
35	-1
52	1818
29	-1
34	-1
27	-1
33	-1
31	-1
27	-1
25	-1
27	-1
31	-1
47	1827
54	1828
57	1829
31	-1
26	-1
29	-1
25	-1
34	1835
31	-1
22	-1
31	-1
25	-1
26	1840
52	1841
29	-1
26	-1
24	-1
31	-1
33	1845
31	-1
27	-1
50	1848
34	1844
26	1846
30	-1
50	1851
31	-1
38	1855
32	-1
22	-1
22	-1
26	-1
24	-1
26	-1
26	-1
24	-1
34	-1
31	-1
27	-1
48	1867
22	-1
23	-1
22	-1
32	-1
27	-1
56	1872
31	-1
27	-1
27	-1
32	-1
46	1877
26	-1
30	-1
34	-1
30	-1
32	-1
33	1883
35	1884
40	1885
42	1886
30	-1
44	1888
30	-1
37	1889
33	1891
40	1892
39	1893
46	1894
39	1888
31	-1
37	-1
37	1899
24	-1
25	1901
26	-1
34	1902
24	-1
25	1905
33	1906
26	-1
33	-1
37	-1
24	-1
33	1908
35	1912
27	-1
37	1913
55	1904
30	-1
60	1907
30	-1
52	1917
33	1919
55	1920
40	1921
62	1922
24	-1
33	1925
26	-1
48	1924
25	-1
58	1923
31	-1
44	-1
28	-1
44	-1
29	-1
36	1935
28	-1
33	-1
30	-1
34	-1
49	1940
67	1940
27	-1
26	-1
25	-1
26	1945
24	-1
32	-1
32	-1
29	-1
24	-1
25	-1
25	-1
26	1953
35	1954
62	1955
69	1956
28	-1
30	-1
30	-1
31	1960
26	-1
27	-1
22	-1
29	-1
23	-1
38	-1
31	-1
33	-1
24	-1
25	-1
41	-1
29	-1
37	-1
26	-1
30	-1
26	-1
28	-1
24	-1
29	-1
28	-1
25	-1
32	-1
27	-1
26	-1
28	-1
34	-1
30	-1
33	-1
42	1989
26	-1
27	-1
27	-1
26	-1
33	-1
30	-1
32	-1
33	1996
35	1997
28	-1
42	-1
31	-1
28	-1
24	-1
25	-1
25	-1
26	2006
35	2007
28	-1
44	-1
32	-1
31	-1
35	-1
27	-1
42	-1
29	-1
33	-1
30	-1
25	-1
25	-1
32	2019
37	-1
30	-1
32	-1
33	2023
35	2024
39	2025
41	2026
27	-1
31	-1
33	-1
30	-1
25	-1
24	-1
31	-1
24	-1
31	-1
34	2036
25	-1
27	-1
25	-1
26	-1
34	-1
27	-1
26	-1
28	-1
36	-1
23	-1
28	-1
23	-1
27	-1
26	-1
32	-1
26	-1
25	-1
35	2055
27	-1
31	-1
27	-1
27	-1
27	-1
44	2054
31	-1
27	-1
31	-1
27	-1
27	-1
32	-1
35	2068
42	2069
61	2065
27	-1
30	-1
26	-1
32	-1
34	2075
42	2074
32	-1
33	-1
26	-1
31	2080
26	-1
29	-1
27	-1
42	-1
28	-1
27	-1
27	-1
31	-1
24	-1
26	-1
27	-1
23	-1
26	-1
34	-1
27	-1
31	-1
43	2095
50	2096
31	-1
44	2097
31	-1
27	-1
33	-1
27	-1
27	-1
24	-1
32	2107
26	-1
33	-1
43	2110
26	-1
29	-1
36	2113
29	-1
25	-1
26	2116
34	2117
27	-1
30	-1
24	-1
33	-1
39	-1
29	-1
28	-1
35	-1
26	-1
27	-1
43	-1
25	-1
52	2130
59	2131
30	-1
27	-1
41	2133
31	-1
34	-1
27	-1
47	2137
32	-1
49	-1
33	-1
27	-1
27	-1
31	2144
26	-1
30	2146
49	-1
27	-1
32	-1
26	-1
27	2151
27	-1
26	-1
20	-1
49	-1
22	-1
31	-1
28	-1
30	-1
26	-1
59	2161
25	-1
39	-1
32	-1
27	-1
31	-1
41	-1
27	-1
39	-1
42	-1
35	-1
29	-1
36	2173
28	-1
27	-1
32	-1
40	-1
41	-1
26	-1
32	2180
28	-1
25	-1
35	2183
59	2184
31	-1
25	-1
30	-1
27	-1
36	-1
21	-1
33	-1
30	-1
31	2193
29	-1
35	-1
25	-1
27	-1
27	-1
30	-1
38	-1
34	-1
32	-1
34	-1
26	-1
26	-1
26	-1
26	-1
22	-1
23	-1
40	2210
26	-1
67	2211
32	2212
35	2214
22	-1
23	-1
24	-1
27	-1
45	2218
26	-1
49	2219
38	2219
26	-1
29	-1
27	-1
34	2226
27	-1
32	-1
29	-1
45	2230
32	-1
26	-1
34	2233
26	-1
26	-1
32	-1
41	2232
26	-1
31	-1
52	2236
26	-1
44	2236
26	-1
24	-1
67	2231
53	2245
39	-1
27	-1
29	-1
26	-1
32	-1
32	-1
27	-1
38	2254
45	2252
40	2252
27	-1
38	2258
27	-1
28	2260
25	-1
31	2255
50	2259
31	-1
46	2255
56	2266
53	2261
38	2263
29	-1
27	-1
35	-1
38	2272
29	-1
52	2274
60	2275
61	2276
38	-1
24	-1
26	-1
32	-1
30	-1
29	-1
26	-1
27	-1
33	-1
27	-1
42	-1
26	-1
29	-1
27	-1
30	-1
24	-1
37	2293
25	-1
30	-1
31	2296
33	-1
26	-1
28	-1
28	-1
34	2301
34	2300
42	2302
42	2300
29	-1
35	2306
29	-1
36	2308
41	2309
31	-1
30	-1
30	-1
30	-1
34	2314
30	-1
26	-1
30	-1
28	-1
26	-1
30	-1
47	2320
27	-1
26	-1
27	-1
30	-1
26	-1
30	-1
30	-1
25	-1
27	-1
32	2331
27	-1
30	-1
47	2334
50	2332
33	-1
26	-1
36	2338
43	2337
24	-1
25	2341
31	2342
33	-1
30	-1
33	-1
31	-1
32	2344
28	-1
47	2347
69	2350
26	-1
27	-1
51	2346
91	2351
92	2355
27	-1
37	-1
28	-1
31	-1
27	-1
25	-1
30	-1
30	-1
33	-1
33	-1
26	-1
27	-1
41	2368
33	-1
26	-1
39	2371
26	-1
37	2373
40	2374
26	-1
36	2376
39	2377
31	-1
29	-1
29	-1
53	2381
31	-1
27	-1
78	2382
67	2385
22	-1
23	-1
69	2386
51	2383
44	2384
55	2390
57	2391
24	-1
41	2394
42	2393
26	-1
48	2387
26	-1
74	2398
31	-1
95	2400
98	2402
54	2395
29	-1
32	2401
25	-1
49	2401
75	2408
34	2395
27	-1
103	2409
34	2411
39	2407
43	2413
29	-1
29	-1
61	2414
50	2416
32	-1
29	-1
35	2421
51	2422
33	2422
29	-1
35	2425
22	-1
30	2423
26	-1
31	-1
34	2430
29	-1
29	-1
35	2433
27	-1
28	2434
30	2436
22	-1
32	-1
32	-1
34	2440
27	-1
26	-1
27	-1
27	-1
30	-1
27	-1
42	2442
29	-1
27	-1
50	2446
38	2449
32	-1
40	2453
29	-1
29	-1
31	-1
29	-1
35	2458
31	-1
27	-1
23	-1
25	-1
28	-1
40	-1
29	-1
35	2466
29	-1
35	2468
29	-1
36	2470
33	-1
22	-1
26	-1
24	-1
25	-1
35	2476
26	-1
24	-1
25	-1
28	-1
24	-1
31	-1
26	-1
29	-1
31	-1
46	2486
29	-1
36	-1
31	-1
35	-1
22	-1
33	-1
25	-1
22	-1
27	-1
25	-1
25	-1
32	-1
25	-1
51	2497
25	-1
25	-1
25	-1
22	-1
22	-1
34	2500
69	2501
25	-1
25	-1
25	-1
25	-1
25	-1
25	-1
42	2507
25	-1
44	2502
34	2509
25	-1
25	-1
32	-1
25	-1
25	-1
25	-1
49	2510
25	-1
42	2526
29	-1
35	2528
25	-1
25	-1
40	2531
46	2532
32	-1
31	-1
49	2533
42	2535
25	-1
26	-1
25	-1
54	2537
32	-1
50	2537
52	2541
31	2542
32	-1
35	2538
47	2540
51	2546
36	-1
30	-1
43	-1
31	-1
27	-1
37	-1
33	-1
42	-1
53	2557
67	2558
72	2559
25	-1
36	2561
62	2562
71	2563
72	2564
25	-1
27	-1
26	-1
25	-1
26	-1
35	2570
36	2571
22	-1
27	-1
23	-1
29	-1
24	-1
27	-1
49	-1
29	-1
25	-1
25	-1
24	-1
23	-1
30	-1
31	-1
28	-1
27	-1
27	-1
27	-1
25	-1
36	2591
36	-1
35	-1
33	-1
29	-1
33	-1
26	-1
26	-1
26	-1
26	-1
31	-1
34	-1
33	-1
23	-1
38	-1
26	-1
36	2607
39	2608
25	-1
31	-1
29	-1
35	2612
31	-1
45	2610
29	-1
49	-1
38	-1
32	-1
37	-1
22	-1
24	-1
26	-1
28	-1
31	-1
30	-1
27	-1
31	-1
27	-1
32	-1
24	-1
25	-1
49	2632
25	-1
64	2633
22	-1
29	-1
31	-1
22	-1
25	-1
22	-1
22	-1
32	-1
25	-1
22	-1
40	2643
37	2643
59	2647
37	2644
22	-1
27	-1
31	-1
26	-1
30	-1
38	-1
31	-1
42	-1
26	-1
31	2658
31	-1
26	-1
35	2661
36	2662
28	-1
30	2664
39	2665
47	2666
31	-1
27	-1
33	-1
25	-1
30	-1
51	2672
27	-1
29	-1
32	-1
30	-1
25	-1
32	-1
29	-1
44	-1
29	-1
30	-1
22	-1
29	-1
36	2685
27	-1
27	-1
28	-1
38	2686
26	-1
27	-1
25	-1
25	-1
26	-1
45	2692
29	-1
40	2694
27	-1
25	-1
34	-1
27	-1
24	-1
32	-1
27	-1
25	-1
34	-1
39	-1
44	-1
24	-1
31	-1
31	-1
28	-1
31	-1
26	-1
27	-1
40	-1
22	-1
EOR
3580
25	-1
37	0
47	1
55	2
65	3
66	4
82	5
84	6
85	7
87	8
102	9
105	10
112	11
120	12
127	13
130	14
143	15
156	16
161	17
167	18
173	19
182	20
187	21
