VARIABLES = x nde ndi rho phi ef
ZONE I=101 T=ZONE_000000
0.0056 9.99999e+15 1e+16 1.20423e-09 9.45921e-05 0.0124922
0.0057 1e+16 1e+16 8.60162e-10 9.26629e-05 0.0241497
0.0058 1e+16 9.99999e+15 -6.8813e-10 8.97622e-05 0.0251211
0.0059 1e+16 1e+16 6.8813e-10 8.76386e-05 0.0251209
0.006 1e+16 1e+16 -5.16097e-10 8.4738e-05 0.0260923
0.0061 1e+16 1e+16 -6.8813e-10 8.24202e-05 0.0192918
0.0062 9.99999e+15 1e+16 1.37626e-09 8.08796e-05 0.0231776
0.0063 1e+16 1e+16 -1.72032e-10 7.77847e-05 0.0299778
0.0064 1e+16 9.99999e+15 -1.54829e-09 7.4884e-05 0.0202629
0.0065 1e+16 1e+16 -5.16097e-10 7.37321e-05 0.00860511
0.0066 1e+16 1e+16 6.8813e-10 7.3163e-05 0.00957647
0.0067 1e+16 9.99999e+15 -5.16097e-10 7.18168e-05 0.0105478
0.0068 1e+16 9.99999e+15 -6.8813e-10 7.10535e-05 0.00374739
0.0069 1e+16 9.99999e+15 -1.72032e-09 7.10673e-05 -0.00985337
0.007 1e+16 1e+16 3.44065e-10 7.30241e-05 -0.0176253
0.0071 1e+16 9.99999e+15 -3.44065e-10 7.45924e-05 -0.0176254
0.0072 1e+16 1e+16 8.60162e-10 7.65492e-05 -0.0147111
0.0073 9.99999e+15 1e+16 6.8813e-10 7.75346e-05 -0.00596788
0.0074 1e+16 1e+16 1.37626e-09 7.77428e-05 0.00568972
0.0075 1e+16 1e+16 -3.44065e-10 7.63966e-05 0.0115185
0.0076 1e+16 1e+16 -5.16097e-10 7.54391e-05 0.00666102
0.0077 9.99999e+15 1e+16 1.72032e-09 7.50644e-05 0.0134613
0.0078 1e+16 1e+16 -5.16097e-10 7.27468e-05 0.0202615
0.0079 1e+16 1e+16 -1.72032e-10 7.10121e-05 0.0163755
0.008 1e+16 1e+16 1.37626e-09 6.94717e-05 0.0231758
0.0081 1e+16 1e+16 -6.8813e-10 6.6377e-05 0.0270616
0.0082 1e+16 1e+16 -5.16097e-10 6.40594e-05 0.0202612
0.0083 1e+16 1e+16 -1.72032e-10 6.23247e-05 0.0163752
0.0084 9.99999e+15 1e+16 2.58049e-09 6.07844e-05 0.0299758
0.0085 1e+16 1e+16 -6.8813e-10 5.63296e-05 0.040662
0.0086 1e+16 1e+16 -5.16097e-10 5.2652e-05 0.0338616
0.0087 1e+16 1e+16 5.16097e-10 4.95572e-05 0.0338616
0.0088 1e+16 1e+16 -1.54829e-09 4.58796e-05 0.0280327
0.0089 1e+16 1e+16 6.8813e-10 4.39507e-05 0.0231753
0.009 1e+16 1e+16 5.16097e-10 4.12446e-05 0.0299756
0.0091 1e+16 1e+16 3.44065e-10 3.79556e-05 0.0348329
0.0092 9.99999e+15 1e+16 1.03219e-09 3.4278e-05 0.0426047
0.0093 1e+16 1e+16 -1.72032e-10 2.94347e-05 0.047462
0.0094 1e+16 9.99999e+15 -1.72032e-09 2.47856e-05 0.0367758
0.0095 1e+16 1e+16 2.58049e-09 2.20795e-05 0.0416332
0.0096 9.99999e+15 9.99999e+15 -2.20371e-21 1.6459e-05 0.0562053
0.0097 1e+16 9.99999e+15 -1.54829e-09 1.08384e-05 0.047462
0.0098 1e+16 1e+16 1.72032e-10 6.96656e-06 0.0396902
0.0099 1e+16 9.99999e+15 -1.03219e-09 2.9004e-06 0.0348328
0.01 9.998e+15 9.998e+15 -1.72032e-10 0 0.029004
ZONE I=101 T=ZONE_001000
0 1.2216e+14 8.81676e+15 0.00139303 0 -38766.1
0.0001 1.15869e+15 9.68396e+15 0.0013659 3.87661 -31052.9
0.0002 3.66809e+15 9.7858e+15 0.000980166 6.21057 -17804.5
0.0003 6.35684e+15 9.81338e+15 0.000553799 7.43752 -9142.15
0.0004 8.05734e+15 9.85604e+15 0.000288184 8.039 -4387.44
0.0005 9.20858e+15 9.96466e+15 0.000121139 8.31501 -2075.97
0.0006 9.65352e+15 1.00607e+16 6.52436e-05 8.4542 -1023.46
0.0007 9.79134e+15 9.94627e+15 2.48227e-05 8.5197 -514.855
0.0008 9.87674e+15 9.98555e+15 1.74343e-05 8.55717 -276.228
0.0009 9.81131e+15 1.00262e+16 3.44311e-05 8.57494 16.658
0.001 9.91066e+15 9.97126e+15 9.70951e-06 8.55383 265.922
0.0011 9.88022e+15 1.00227e+16 2.28218e-05 8.52176 449.628
0.0012 9.94496e+15 1.00104e+16 1.0484e-05 8.46391 637.707
0.0013 9.92231e+15 9.94783e+15 4.08801e-06 8.39422 719.996
0.0014 9.91374e+15 9.97395e+15 9.64706e-06 8.31991 797.559
0.0015 1.02624e+16 1.005e+16 -3.40308e-05 8.23471 659.863
0.0016 1.00885e+16 9.97933e+15 -1.74931e-05 8.18794 368.905
0.0017 1.01134e+16 1.00374e+16 -1.21787e-05 8.16093 201.347
0.0018 1.00501e+16 1.00292e+16 -3.34104e-06 8.14767 113.706
0.0019 1.01232e+16 1.00299e+16 -1.49455e-05 8.13818 10.4416
0.002 9.98719e+15 9.93701e+15 -8.03993e-06 8.14558 -119.358
0.0021 1.00346e+16 9.9787e+15 -8.96358e-06 8.16206 -215.378
0.0022 1.01491e+16 1.00289e+16 -1.92585e-05 8.18866 -374.749
0.0023 1.00586e+16 1.00156e+16 -6.87837e-06 8.23701 -522.345
0.0024 1.00406e+16 9.9958e+15 -7.18304e-06 8.29312 -601.751
0.0025 9.93251e+15 1.00109e+16 1.2567e-05 8.35736 -571.347
0.0026 9.87379e+15 1.00256e+16 2.43256e-05 8.40739 -363.014
0.0027 1.00668e+16 9.91784e+15 -2.38623e-05 8.42996 -360.398
0.0028 9.91751e+15 1.00135e+16 1.53752e-05 8.47947 -408.324
0.0029 9.80677e+15 1.00178e+16 3.38181e-05 8.51162 -130.527
0.003 9.94443e+15 9.93381e+15 -1.70278e-06 8.50558 50.8297
0.0031 1.00542e+16 1.00419e+16 -1.97029e-06 8.50146 30.0877
0.0032 9.978e+15 1.0014e+16 5.77014e-06 8.49956 51.5456
0.0033 9.99448e+15 9.99041e+15 -6.52347e-07 8.49115 80.446
0.0034 1.01464e+16 1.00452e+16 -1.62149e-05 8.48347 -14.8041
0.0035 9.99638e+15 1.00089e+16 2.00022e-06 8.49411 -95.0752
0.0036 1.00722e+16 9.97819e+15 -1.50558e-05 8.50249 -168.8
0.0037 1.0043e+16 9.98343e+15 -9.55038e-06 8.52787 -307.752
0.0038 1.01695e+16 9.978e+15 -3.0678e-05 8.56404 -534.924
0.0039 9.93606e+15 9.98903e+15 8.48653e-06 8.63485 -660.24
0.004 1.01127e+16 1.00549e+16 -9.25827e-06 8.69609 -664.598
0.0041 9.95204e+15 1.00278e+16 1.21434e-05 8.76777 -648.306
0.0042 1.00575e+16 1.00101e+16 -7.60504e-06 8.82575 -622.677
0.0043 1.01694e+16 9.95987e+15 -3.35671e-05 8.89231 -855.178
0.0044 9.76976e+15 1.00439e+16 4.39159e-05 8.99678 -796.738
0.0045 9.92904e+15 9.90724e+15 -3.49191e-06 9.05166 -568.462
0.0046 9.99899e+15 1.00324e+16 5.35864e-06 9.11047 -557.921
0.0047 9.84919e+15 9.96308e+15 1.82466e-05 9.16324 -424.621
0.0048 9.95817e+15 1.00766e+16 1.89728e-05 9.1954 -214.441
0.0049 9.97867e+15 9.97879e+15 2.02998e-08 9.20613 -107.187
0.005 9.83488e+15 9.97471e+15 2.24045e-05 9.21684 19.4471
0.0051 9.85278e+15 9.98353e+15 2.09487e-05 9.20224 264.265
0.0052 1.00361e+16 1.00322e+16 -6.28262e-07 9.16398 379.015
0.0053 1.00867e+16 9.97671e+15 -1.76254e-05 9.12644 275.936
0.0054 9.87465e+15 1.00339e+16 2.55121e-05 9.1088 320.472
0.0055 9.84785e+15 9.90495e+15 9.14817e-06 9.06234 516.2
0.0056 9.97621e+15 9.99832e+15 3.54266e-06 9.00556 587.866
0.0057 9.99979e+15 1.00711e+16 1.14224e-05 8.94477 672.374
0.0058 1.01896e+16 1.00213e+16 -2.69706e-05 8.87108 584.573
0.0059 9.99793e+15 1.00344e+16 5.83998e-06 8.82785 465.248
0.006 9.91328e+15 9.97107e+15 9.25827e-06 8.77803 550.509
0.0061 1.00252e+16 9.92459e+15 -1.61146e-05 8.71775 511.791
0.0062 1.01334e+16 1.00548e+16 -1.26046e-05 8.67567 349.612
0.0063 9.97455e+15 1.00192e+16 7.14932e-06 8.64783 318.805
0.0064 1.01025e+16 9.98896e+15 -1.81974e-05 8.61191 256.416
0.0065 1.00576e+16 1.00088e+16 -7.81027e-06 8.59655 109.549
0.0066 9.94265e+15 9.94483e+15 3.49742e-07 8.59 67.4195
0.0067 1.00111e+16 1.00247e+16 2.17329e-06 8.58306 81.6672
0.0068 1.01564e+16 1.00161e+16 -2.24884e-05 8.57367 -33.0533
0.0069 9.90805e+15 1.00125e+16 1.67358e-05 8.58967 -65.5384
0.007 9.86992e+15 9.91144e+15 6.65112e-06 8.58678 66.5287
0.0071 1.00052e+16 1.00735e+16 1.0948e-05 8.57637 165.912
0.0072 1.00237e+16 1.00113e+16 -1.99437e-06 8.55359 216.473
0.0073 9.79378e+15 9.97302e+15 2.87172e-05 8.53307 367.378
0.0074 1.00461e+16 1.0062e+16 2.55933e-06 8.48012 543.998
0.0075 9.99801e+15 9.91547e+15 -1.32234e-05 8.42427 483.777
0.0076 1.00778e+16 1.00426e+16 -5.63527e-06 8.38336 377.281
0.0077 9.95913e+15 1.00253e+16 1.06065e-05 8.34882 405.354
0.0078 9.89334e+15 9.95616e+15 1.00644e-05 8.30229 522.083
0.0079 1.01584e+16 1.00002e+16 -2.5344e-05 8.2444 435.799
0.008 1.01747e+16 1.00875e+16 -1.39597e-05 8.21513 213.849
0.0081 1.00147e+16 9.98994e+15 -3.96741e-06 8.20163 112.614
0.0082 1.01687e+16 9.97742e+15 -3.06441e-05 8.19261 -82.8394
0.0083 1.00358e+16 9.9729e+15 -1.00796e-05 8.2182 -312.808
0.0084 1.01779e+16 1.00651e+16 -1.8071e-05 8.25517 -471.775
0.0085 1.00314e+16 9.92199e+15 -1.75222e-05 8.31255 -672.771
0.0086 9.99027e+15 9.96248e+15 -4.45099e-06 8.38973 -796.855
0.0087 9.93512e+15 1.00524e+16 1.87918e-05 8.47193 -715.872
0.0088 9.95826e+15 1.00336e+16 1.20713e-05 8.5329 -541.586
0.0089 9.80651e+15 9.95629e+15 2.39959e-05 8.58024 -337.913
0.009 9.79279e+15 9.97761e+15 2.96114e-05 8.60048 -35.1896
0.0091 9.92782e+15 9.98727e+15 9.52578e-06 8.58728 185.82
0.0092 9.8981e+15 9.99601e+15 1.56868e-05 8.56332 328.196
0.0093 9.86849e+15 9.98044e+15 1.79361e-05 8.52164 518.066
0.0094 9.53177e+15 1.00405e+16 8.15079e-05 8.45971 1079.63
0.0095 9.1942e+15 9.90833e+15 0.000114417 8.30571 2186.03
0.0096 8.09345e+15 9.95836e+15 0.000298791 8.0225 4519.44
0.0097 6.54375e+15 9.80668e+15 0.000522778 7.40183 9158.88
0.0098 3.6544e+15 9.8228e+15 0.000988287 6.19072 17691.9
0.0099 1.16126e+15 9.65061e+15 0.00136014 3.86344 30953.6
0.01 1.42739e+14 8.67992e+15 0.00136781 0 38634.4
